7336|ACABAMENTO PUXADOR 15.4MM(MMO-4747 8-|91|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7333|ACABAMENTO PUXADOR 15.4MM(MMO-4759 8-|19|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7349|ACABAMENTO PUXADOR 15.4MM(MMO-5015 8-|50|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7355|ACABAMENTO PUXADOR 15.6MM CRO.(MMO-35|100|6.75|3.75|79070090|5102|Tributado Integralmente|00||
7348|ACABAMENTO PUXADOR 18.4MM(MMO-134 8--|3|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7335|ACABAMENTO PUXADOR 18.4MM(MMO-4646 8-|54|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7332|ACABAMENTO PUXADOR 18.4MM(MMO-4659 8-|75|6.64|3.69|79070090|5102|Tributado Integralmente|00||
7351|ACABAMENTO PUXADOR 18.7MM CRO.(MMO-35|92|6.75|3.75|79070090|5102|Tributado Integralmente|00||
2004|ACABAMENTO TUB.OBLONGO ACE 8--N9|1|0.7|157.25|39263000|5102|Tributado Integralmente|00||
2002|ACABAMENTO TUB.OBLONGO CRO 11--T3|436|0.94|0.42|39263000|5102|Tributado Integralmente|00||
2003|ACABAMENTO TUB.REDONDO CRO 8--R7|465|0.94|0.47|39263000|5102|Tributado Integralmente|00||
23308536|ACB.PU ACR BRANCO LOTE697995 NF000110|39|80.75|80.75|32081010|5405|Substituição Tributária |60|24.001.00|
1108|ADESIVO ACRILICO A BASE D'AGUA BR 425|33|11.54|6.32|32141010|5102|Tributado Integralmente|00||
1116|ADESIVO INST TEK-BON 100GR(MOVELEIRO)|214|14.23|7.91|35061010|5102|Tributado Integralmente|00||
1119|ADESIVO INST TEK-BON 20GR(MOVELEIRO)|61|5.01|2.78|35061010|5102|Tributado Integralmente|00||
6389|ADESIVO SILICONE ACETICO BRANCO 50G|1|4.77|2.5|35061090|5102|Tributado Integralmente|00||
6184|ADUELA ANGELIM 13X3CM  60B5|291|89.01|52.36|44182000|5102|Tributado Integralmente|00||
6185|ADUELA ANGELIM 15X3CM|155|102.75|60.44|44182000|5102|Tributado Integralmente|00||
6196|ADUELA ANGELIM 18X3CM 60B2|33|123.26|72.51|44182000|5102|Tributado Integralmente|00||
6197|ADUELA ANGELIM 20X3CM 60B1|72|137|80.59|44182000|5102|Tributado Integralmente|00||
6186|ADUELA ANGELIN 14X3CM 60B4|50|95.86|56.39|44182000|5102|Tributado Integralmente|00||
6182|ADUELA CEDRINHO CERNE 13X3CM|19|66.7|0|44182000|5102|Tributado Integralmente|00||
6174|ADUELA CURUPIXA 13X3CM|34|62.95|34.64|44182000|5102|Tributado Integralmente|00||
6175|ADUELA CURUPIXA 15 X3CM|20|72.63|40.73|44182000|5102|Tributado Integralmente|00||
6313|ADUELA TAUARI 10X3CM  60|36|68.86|38.25|44182000|5102|Tributado Integralmente|00||
6167|ADUELA TAUARI 12X3CM 60|97|80.56|47.39|44182000|5102|Tributado Integralmente|00||
6190|ADUELA TAUARI 13X3CM 60|171|87.27|51.34|44182000|5102|Tributado Integralmente|00||
6170|ADUELA TAUARI 14X3CM 60|52|93.99|55.3|44182000|5102|Tributado Integralmente|00||
6189|ADUELA TAUARI 15X3CM 60|69|100.7|59.24|44182000|5102|Tributado Integralmente|00||
6177|ADUELA TAUARI 20X3CM 60|60|134.28|78.99|44182000|5102|Tributado Integralmente|00||
6337|ADUELA TAUARI 30X3.5CM (JG) 60|78|201.3|100.48|44182000|5102|Tributado Integralmente|00||
6169|ADUELA TAUARI 7.5X3CM (JG) 60|32|50.33|28.9|44182000|5102|Tributado Integralmente|00||
1147|AFIX COLA BRANCA EXTRA 500G (ARTECOLA|2|7.69|5.3|35069120|5102|Tributado Integralmente|00||
7886|ALBRAS KIT PORTA CORRER S/ROL.(90001)|225|5|2.5|83024200|5102|Tributado Integralmente|00||
7887|ALBRAS KIT PORTA CORRER SIMPLES(90002|224|2.16|1.08|83024200|5102|Tributado Integralmente|00||
7728|ALCA CH PQ 64MM MARFIM PU (RL1000CFP)|73|2|0|44209000|5102|Tributado Integralmente|00||
7729|ALCA CH PQ 64MM MOGNO PU (RL1000CMP)|1|2|0|44209000|5102|Tributado Integralmente|00||
7734|ALCA CHL PQ 64MM MARFIM PU (RL6000BFP|31|2|0|44209000|5102|Tributado Integralmente|00||
7724|ALCA RED.PQ 64MM MARFIM PU (RL500CFP)|39|2|0|44209000|5102|Tributado Integralmente|00||
1318|ALGARISMO CHAPA(100)1/INOX POL.(9144)|8|28.23|14.12|83100000|5102|Tributado Integralmente|00||
1327|ALGARISMO CHAPA(156)1/INOX POL.(9153)|5|59.87|33.26|83100000|5102|Tributado Integralmente|00||
1336|ALGARISMO CHAPA(200)1/INOX POL.(9874)|5|98.8|54.87|83100000|5102|Tributado Integralmente|00||
1309|ALGARISMO CHAPA(50)1/INOX POL.(9135)|6|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1317|ALGARISMO CHAPA-100-0-INOX POL.(9143)|4|28.23|12.13|83100000|5102|Tributado Integralmente|00||
1319|ALGARISMO CHAPA-100-2/INOX POL.(9145)|7|28.23|12.13|83100000|5102|Tributado Integralmente|00||
1320|ALGARISMO CHAPA-100-3-INOX POL.(9146)|4|28.23|11.09|83100000|5102|Tributado Integralmente|00||
1321|ALGARISMO CHAPA-100-4-INOX POL.(9147)|5|28.23|11.09|83100000|5102|Tributado Integralmente|00||
1322|ALGARISMO CHAPA-100-5-INOX POL.(9148)|2|28.23|8.9|83100000|5102|Tributado Integralmente|00||
1323|ALGARISMO CHAPA-100-6/9-INOX POL.(914|5|28.23|11.09|83100000|5102|Tributado Integralmente|00||
1324|ALGARISMO CHAPA-100-7-INOX POL.(9150)|8|28.23|12.13|83100000|5102|Tributado Integralmente|00||
1325|ALGARISMO CHAPA-100-8-INOX POL.(9151)|9|28.23|14.12|83100000|5102|Tributado Integralmente|00||
1326|ALGARISMO CHAPA-156-0-INOX POL.(9152)|10|59.89|24.8|83100000|5102|Tributado Integralmente|00||
1328|ALGARISMO CHAPA-156-2/INOX POL.(9154)|3|59.89|27.12|83100000|5102|Tributado Integralmente|00||
1329|ALGARISMO CHAPA-156-3-INOX POL.(9155)|3|59.89|24.8|83100000|5102|Tributado Integralmente|00||
1330|ALGARISMO CHAPA-156-4-INOX POL.(9156|4|59.89|27.12|83100000|5102|Tributado Integralmente|00||
1331|ALGARISMO CHAPA-156-5-INOX POL.(9157)|6|59.89|27.12|83100000|5102|Tributado Integralmente|00||
1332|ALGARISMO CHAPA-156-6/9-INOXPOL.(9158|3|59.89|24.8|83100000|5102|Tributado Integralmente|00||
1333|ALGARISMO CHAPA-156-7-INOX POL.(9159)|3|59.89|24.8|83100000|5102|Tributado Integralmente|00||
1334|ALGARISMO CHAPA-156-8-INOX POL.(9160)|7|59.87|33.26|83100000|5102|Tributado Integralmente|00||
1335|ALGARISMO CHAPA-200-0-INOX POL. (873)|6|90.33|40.76|83100000|5102|Tributado Integralmente|00||
1337|ALGARISMO CHAPA-200-2/INOX POL. (9875|5|94.1|52.28|83100000|5102|Tributado Integralmente|00||
1338|ALGARISMO CHAPA-200-3-INOX POL. (9876|5|98.78|54.87|83100000|5102|Tributado Integralmente|00||
1339|ALGARISMO CHAPA-200-4-INOX POL. (9877|5|90.33|36.25|83100000|5102|Tributado Integralmente|00||
1340|ALGARISMO CHAPA-200-5-INOX POL. (9878|4|90.33|47.54|83100000|5102|Tributado Integralmente|00||
1341|ALGARISMO CHAPA-200-6-INOX POL. (9879|4|90.33|29.9|83100000|5102|Tributado Integralmente|00||
1342|ALGARISMO CHAPA-200-7-INOX POL. (9880|3|90.33|29|83100000|5102|Tributado Integralmente|00||
1343|ALGARISMO CHAPA-200-8-INOX POL. (9881|3|90.33|36.25|83100000|5102|Tributado Integralmente|00||
1308|ALGARISMO CHAPA-50-0-INOX POL.(9134)|5|11.72|6.51|83100000|5102|Tributado Integralmente|00||
1310|ALGARISMO CHAPA-50-2/INOX POL.(9136)|8|11.73|6.51|83100000|5102|Tributado Integralmente|00||
1311|ALGARISMO CHAPA-50-3-INOX POL.(9137)|11|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1312|ALGARISMO CHAPA-50-4-INOX POL.(9138)|10|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1313|ALGARISMO CHAPA-50-5-INOX POL.(9139)|13|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1314|ALGARISMO CHAPA-50-6/9-INOX POL.(9140|16|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1315|ALGARISMO CHAPA-50-7-INOX POL.(9141)|10|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1316|ALGARISMO CHAPA-50-8-INOX POL.(9142)|15|11.15|4.36|83100000|5102|Tributado Integralmente|00||
1301|ALGARISMO P/PORTA-C3165-4-CR (5673) 8|5|4.5|2.8|83100000|5102|Tributado Integralmente|00||
1302|ALGARISMO P/PORTA-C3165-5-CR (5675) 8|5|4.5|2.8|83100000|5102|Tributado Integralmente|00||
13204|ALGO PERFIL-3MT PUX. FSC.15.4MM (SP04|39|44.4|16|76042920|5102|Tributado Integralmente|00||
13203|ALGO PERFIL-3MT PUX. FSC.18.4MM (SP04|1|44.4|16|76042920|5102|Tributado Integralmente|00||
13202|ALGO-3MT GUIA P/1 PORTA (MV013A) 16--|17|31.14|17.3|76042920|5102|Tributado Integralmente|00||
13200|ALGO-3MT MONTANTE 4.5CM FOSCO (MV036)|18|57.78|32.1|79042920|5102|Tributado Integralmente|00||
13201|ALGO-3MT MONTANTE 6CM FOSCO (MV528) 1|10|84.83|47.13|76042920|5102|Tributado Integralmente|00||
526|ALGODAO 400GR|36|9.72|5.4|52030000|5102|Tributado Integralmente|00||
1428|ALIANCA FECH. ALIANCA KIT PORTA 6X1 4|2|228.76|108.24|83014000|5405|Substituição Tributária |60|10.075.00|
1443|ALIANCA FECH. ELEGANCE/EXT. 4101 BL 1|7|92.38|51.32|83014000|5405|Substituição Tributária |60|10.075.00|
1440|ALIANCA FECH. ELEGANCE/EXT. 4101 CR 1|6|92.38|51.32|83014000|5405|Substituição Tributária |60|10.075.00|
1434|ALIANCA FECH. ELEGANCE/EXT. 4141 BL 1|2|81.92|45.26|83014000|5405|Substituição Tributária |60|10.075.00|
1437|ALIANCA FECH. ELEGANCE/EXT. 4141 CR 1|9|81.92|33.38|83014000|5405|Substituição Tributária |60|10.075.00|
1444|ALIANCA FECH. ELEGANCE/INT. 4102 BL 3|4|81.81|45.45|83014000|5405|Substituição Tributária |60|10.075.00|
1441|ALIANCA FECH. ELEGANCE/INT. 4102 CR 1|17|62.84|35.75|83014000|5405|Substituição Tributária |60|10.075.00|
1435|ALIANCA FECH. ELEGANCE/INT. 4142 BL 1|3|77.83|43.24|83014000|5405|Substituição Tributária |60|10.075.00|
1438|ALIANCA FECH. ELEGANCE/INT. 4142 CR 1|8|64.15|26.28|83014000|5405|Substituição Tributária |60|10.075.00|
1445|ALIANCA FECH. ELEGANCE/WC. 4103 BL 3-|8|81.81|45.45|83014000|5405|Substituição Tributária |60|10.075.00|
1442|ALIANCA FECH. ELEGANCE/WC. 4103 CR 1-|7|62.84|31.3|83014000|5405|Substituição Tributária |60|10.075.00|
1436|ALIANCA FECH. ELEGANCE/WC. 4143 BL 1-|17|69.89|39.89|83014000|5405|Substituição Tributária |60|10.075.00|
1439|ALIANCA FECH. ELEGANCE/WC. 4143 CR 1-|3|64.15|26.28|83014000|5405|Substituição Tributária |60|10.075.00|
1414|ALIANCA FECH. HOME EXT. 4151 BL 1-E1|7|72.85|51.07|83014000|5405|Substituição Tributária |60|10.075.00|
1417|ALIANCA FECH. HOME EXT. 4151 CR 1-E2|65|99.78|55.43|83014000|5405|Substituição Tributária |60|10.075.00|
1409|ALIANCA FECH. HOME EXT. 4171 BL 1-D3|2|95.88|53.27|83014000|5405|Substituição Tributária |60|10.075.00|
1412|ALIANCA FECH. HOME EXT. 4171 CR 1-E5|12|93.26|51.81|83014000|5405|Substituição Tributária |60|10.075.00|
1415|ALIANCA FECH. HOME INT. 4152 BL 1-F2|11|72.76|40.42|83014000|5405|Substituição Tributária |60|10.075.00|
1418|ALIANCA FECH. HOME INT. 4152 CR 1-F4|7|78.61|43.67|83014000|5405|Substituição Tributária |60|10.075.00|
1410|ALIANCA FECH. HOME INT. 4172 BL 1-D4|5|70.13|42.68|83014000|5405|Substituição Tributária |60|10.075.00|
1416|ALIANCA FECH. HOME WC. 4153 BL 1-F3|11|72.76|40.42|83014000|5405|Substituição Tributária |60|10.075.00|
1419|ALIANCA FECH. HOME WC. 4153 CR 1-F5|6|71.6|40.47|83014000|5405|Substituição Tributária |60|10.075.00|
1411|ALIANCA FECH. HOME WC. 4173 BL 1-D5|5|82.87|46.04|83014000|5405|Substituição Tributária |60|10.075.00|
1413|ALIANCA FECH. HOME WC. 4173 CR 1-F1|7|76.82|42.68|83014000|5405|Substituição Tributária |60|10.075.00|
1429|ALIANCA FECH. KIT PORTA 6X1 40104 Z6Z|4|241.18|150.74|83014000|5405|Substituição Tributária |60|10.075.00|
1430|ALIANCA FECH. KIT PORTA 6X1 4170 Z6BL|6|226.86|141.79|83014000|5405|Substituição Tributária |60|10.075.00|
1686|ALIANCA FECH. ONDA/EXT.4121 R:01|7|88.27|49.04|83014000|5405|Substituição Tributária |60|10.075.00|
1687|ALIANCA FECH. ONDA/INT. 4122 BL R:01|10|75.64|42.02|83014000|5405|Substituição Tributária |60|10.075.00|
1662|ALIANCA FECH. ONDA/WC. 4123 BL R:01|9|75.64|42.02|83014000|5405|Substituição Tributária |60|10.075.00|
1420|ALIANCA FECH. POP EXT. 2600/90 BL 1-D|12|54.22|32.86|83014000|5405|Substituição Tributária |60|10.075.00|
1425|ALIANCA FECH. POP EXT. 2600/90 IP 1-C|10|53.37|30.91|83014000|5405|Substituição Tributária |60|10.075.00|
1421|ALIANCA FECH. POP INT. 2700/90 BL 1-D|15|49.81|27.67|83014000|5405|Substituição Tributária |60|10.075.00|
1426|ALIANCA FECH. POP INT. 2700/90 IP 1-C|9|43.77|24.32|83014000|5405|Substituição Tributária |60|10.075.00|
1422|ALIANCA FECH. POP WC. 2800/90 BL 1-C5|11|49.81|27.67|83014000|5405|Substituição Tributária |60|10.075.00|
1427|ALIANCA FECH. POP WC. 2800/90 IP 1-B5|9|45.18|25.1|83014000|5405|Substituição Tributária |60|10.075.00|
1853|ALIANCA FECH. QUADRATTA/EXT.4311 BL R|8|119.19|66.22|83014000|5405|Substituição Tributária |60|10.075.00|
1869|ALIANCA FECH. QUADRATTA/INT. 4312 BL|10|103.59|57.55|83014000|5405|Substituição Tributária |60|10.075.00|
1872|ALIANCA FECH. QUADRATTA/WC. 4313 BL R|9|103.59|57.55|83014000|5405|Substituição Tributária |60|10.075.00|
1836|ALIANCA FECH.ELEGANC/WC.(4133)BL.ROS.|12|68.57|38.09|83014000|5405|Substituição Tributária |60|10.075.00|
1833|ALIANCA FECH.INOX PREMIUM EXT.2600/71|11|37.21|20.67|83014000|5405|Substituição Tributária |60|10.075.00|
1834|ALIANCA FECH.INOX PREMIUM INT.2700/71|24|35.55|19.75|83014000|5405|Substituição Tributária |60|10.075.00|
1835|ALIANCA FECH.INOX PREMIUM WC.2800/71/|22|27.41|16.64|83014000|5405|Substituição Tributária |60|10.075.00|
1432|ALIANCA FECH.INOX/INT.2700/70 IP(OUTL|13|27.92|12.25|83014000|5405|Substituição Tributária |60|10.075.00|
1424|ALIANCA FECHAD.PORTAO/SOBR.F1510TETRA|3|62.72|39.2|83014000|5405|Substituição Tributária |60|10.075.00|
1423|ALIANCA FECHAD.PORTAO/SOBREP.F1 500 P|12|50.08|31.3|83014000|5405|Substituição Tributária |60|10.075.00|
1831|ALIANCA FECHAD.QUADRATT.EXT.4201 BL 2|5|98.03|54.46|83014000|5405|Substituição Tributária |60|10.075.00|
1832|ALIANCA FECHAD.QUADRATT.EXT.4201 CRE|8|107.42|67.14|83014000|5405|Substituição Tributária |60|10.075.00|
1837|ALIANCA TRAV/SEGUR.CHAV.PR.TETRA F200|10|61.04|33.91|83014000|5405|Substituição Tributária |60|10.075.00|
1850|ALIANCA TRAV/SEGUR.CHAV.PR.TETRA F200|9|54.47|33.01|83014000|5405|Substituição Tributária |60|10.075.00|
1838|ALIANCA TRAV/SEGURAC.SIMP.TETRA F2000|7|54.47|33.01|83014000|5405|Substituição Tributária |60|10.075.00|
1499|ALMAFLEX COLA BASE D'AGUA 5KG|4|274.69|183.13|35052000|5102|Tributado Integralmente|00||
1491|ALMAFLEX COLA EXTRA 10KG|3|97.58|65.05|35069120|5102|Tributado Integralmente|00||
1489|ALMAFLEX COLA EXTRA 1KG|101|11.78|7.85|35069120|5102|Tributado Integralmente|00||
1490|ALMAFLEX COLA EXTRA 5KG|8|50.12|33.41|35069120|5102|Tributado Integralmente|00||
1497|ALMAFLEX COLA KIT MDF SUPER 100GR|16|24.41|16.27|35061010|5102|Tributado Integralmente|00||
1685|ALMAFLEX COLA ULTRA-RAPIDA 500GR|12|65.52|40.95|35061010|5102|Tributado Integralmente|00||
1494|ALMAFLEX COLA ULTRA-RAPIDO  20GR|97|4.45|2.47|35061010|5102|Tributado Integralmente|00||
1495|ALMAFLEX COLA ULTRA-RAPIDO 100GR|55|17.12|9.51|35061010|5102|Tributado Integralmente|00||
1496|ALMAFLEX SILICONE 450GR BASE D'AGUA(B|11|10.16|6.77|35069120|5102|Tributado Integralmente|00||
9983|APLICADOR SILIC.PROFISSIONAL-42.02 5-|6|25.55|18.71|82055900|5405|Substituição Tributária |60|08.010.00|
2494|ARCHI CAPA P/PERFIL PUX.DISCRET.CR(PA|164|2.72|1.36|39263000|5102|Tributado Integralmente|00||
2223|ARCHI PE CONICO 080 CR 4--I5|46|7.38|6.42|83024200|5102|Tributado Integralmente|00||
2224|ARCHI PE CONICO 120 CR 4--L5|33|17.74|9.86|83024200|5102|Tributado Integralmente|00||
2225|ARCHI PE CORSIA 100 CR 4--M5|20|14.47|8.04|83024200|5102|Tributado Integralmente|00||
2403|ARCHI PE FINITO 100MM CR 700078034 11|12|13.78|6.89|83024200|5102|Tributado Integralmente|00||
2404|ARCHI PE FINITO 100MM ESC 700078031 1|22|23.44|13.02|83024200|5102|Tributado Integralmente|00||
2405|ARCHI PE FINITO 120MM CR 700078035 11|13|14.98|7.49|83024200|5102|Tributado Integralmente|00||
2406|ARCHI PE FINITO 120MM ESC 700078032 1|14|14.98|7.49|83024200|5102|Tributado Integralmente|00||
2401|ARCHI PE FINITO 80MM CR 700078033 11Q|16|12.02|6.01|83024200|5102|Tributado Integralmente|00||
2402|ARCHI PE FINITO 80MM ESC 700078030 11|4|12.02|6.01|83024200|5102|Tributado Integralmente|00||
2407|ARCHI PE QUADRO 40 100 CR 700038017 1|12|9.16|4.58|83024200|5102|Tributado Integralmente|00||
2435|ARCHI PE QUADRO 40 200 CR 700038019 2|18|13.16|4.96|83024200|5102|Tributado Integralmente|00||
2410|ARCHI PE TAVOLA 25 100 BR 700038006 1|18|4.08|2.27|83024200|5102|Tributado Integralmente|00||
2411|ARCHI PE TAVOLA 25 120 BR 700078012 1|29|4.55|2.53|83024200|5102|Tributado Integralmente|00||
2412|ARCHI PE TAVOLA 25 150 BR 700038008 1|20|5.15|2.86|83024200|5102|Tributado Integralmente|00||
2413|ARCHI PE TAVOLA 25 180 BR 700078013 1|37|8.43|4.22|83024200|5102|Tributado Integralmente|00||
2414|ARCHI PE TAVOLA 25 180 CR 700078014 1|34|5.86|3.26|83024200|5102|Tributado Integralmente|00||
2415|ARCHI PE TAVOLA 25 200 BR 700038010 1|32|6.59|3.66|83024200|5102|Tributado Integralmente|00||
2416|ARCHI PE TAVOLA 25 200 CR 700038009 1|32|6.59|3.66|83024200|5102|Tributado Integralmente|00||
2419|ARCHI PE TAVOLA MESA 60X110CM CR 7000|7|47.67|25.09|83024200|5102|Tributado Integralmente|00||
2417|ARCHI PE TAVOLA MESA 60X75CM CR 70003|7|25.28|14.04|83024200|5102|Tributado Integralmente|00||
2418|ARCHI PE TAVOLA MESA 60X75CM ESC 7000|27|29.26|16.26|83024200|5102|Tributado Integralmente|00||
2420|ARCHI PE TAVOLA MESA 60X75CM INOX ESC|1|111.14|55.08|83024200|5102|Tributado Integralmente|00||
2421|ARCHI PE VENZA 60 AL 700078026 22AA3|7|92.37|48.62|83024200|5102|Tributado Integralmente|00||
2462|ARCHI PERFIL ALLU 15 ANODIZ.3M OUTLET|1|50.02|25.01|76042920|5102|Tributado Integralmente|00||
2437|ARCHI PERFIL ALLU 15 ESCOVADO 3M 14DD|11|57.24|31.8|76042920|5102|Tributado Integralmente|00||
2436|ARCHI PERFIL ALLU 15 TITANIUM/ESC 3M|16|56.54|24.91|76042920|5102|Tributado Integralmente|00||
2452|ARCHI PERFIL ALLU 15C ANODIZADO 3M(OU|1|55.76|27.88|76042920|5102|Tributado Integralmente|00||
2463|ARCHI PERFIL ALLU 18 ANODIZADO 3M 14-|20|40.99|22.77|76042920|5102|Tributado Integralmente|00||
2440|ARCHI PERFIL ALLU 18 ANODIZADO 3M(OUT|1|49.82|26.64|76042920|5102|Tributado Integralmente|00||
2448|ARCHI PERFIL ALLU 18 CAPA PLATINIU 3M|4|64.66|35.92|76042920|5102|Tributado Integralmente|00||
2447|ARCHI PERFIL ALLU 18 CAPA TITAN/ESC 3|1|67.12|37.29|76042920|5102|Tributado Integralmente|00||
2439|ARCHI PERFIL ALLU 18 ESCOV. 3M OUTLET|7|54.49|30.27|76042920|5102|Tributado Integralmente|00||
2438|ARCHI PERFIL ALLU 18 TITANIUM/ESC 3M|8|60.75|26.66|76042920|5102|Tributado Integralmente|00||
2444|ARCHI PERFIL ALLU 18C ONIX/ESC 3M 14-|18|68.53|37.95|76042920|5102|Tributado Integralmente|00||
2442|ARCHI PERFIL ALLU 18C PLATINIUM 3M(OU|1|66.37|36.87|76042920|5102|Tributado Integralmente|00||
2446|ARCHI PERFIL ALLU ARCO/ESC 3M 14CC1|6|51.35|28.53|76042920|5102|Tributado Integralmente|00||
2449|ARCHI PERFIL ALLU CAPA 18M/ESC 3M(OUT|1|101.25|53.26|76042920|5102|Tributado Integralmente|00||
2480|ARCHI PERFIL COLLEGATO 15MM ANOTIZ.3M|3|62.54|31.05|76042920|5102|Tributado Integralmente|00||
2486|ARCHI PERFIL COLLEGATO 15MM INOX 3M 2|10|66.54|22.83|76042920|5102|Tributado Integralmente|00||
2482|ARCHI PERFIL COLLEGATO 15MM PEROL.3M|6|66.54|25.21|76042920|5102|Tributado Integralmente|00||
2484|ARCHI PERFIL COLLEGATO 15MM ROSE 3M|6|66.54|29.77|76042920|5102|Tributado Integralmente|00||
2481|ARCHI PERFIL COLLEGATO 18MM ANOTIZ.3M|3|72.76|22.88|76042920|5102|Tributado Integralmente|00||
2487|ARCHI PERFIL COLLEGATO 18MM INOX 3M 2|10|74.64|24.23|76042920|5102|Tributado Integralmente|00||
2483|ARCHI PERFIL COLLEGATO 18MM PEROL.3M|7|74.64|26.89|76042920|5102|Tributado Integralmente|00||
2485|ARCHI PERFIL COLLEGATO 18MM ROSE 3M|13|74.64|49.76|76042920|5102|Tributado Integralmente|00||
